CaseID,ActivityID,CompleteTimestamp
Case No. 1424,0,2018/06/23 16:19:11
Case No. 1424,1,2018/06/23 16:25:35
Case No. 1424,1,2018/06/23 18:24:52
Case No. 1424,1,2018/06/23 18:47:42
Case No. 1425,0,2018/06/23 19:17:14
Case No. 1425,1,2018/06/23 20:06:07
Case No. 1425,1,2018/06/23 22:16:31
Case No. 1425,1,2018/06/23 22:52:54
Case No. 1426,0,2018/05/11 03:07:05
Case No. 1426,1,2018/05/11 03:59:21
Case No. 1426,2,2018/05/11 04:09:27
Case No. 1426,5,2018/05/11 04:58:34
Case No. 1426,1,2018/05/11 06:13:26
Case No. 1426,1,2018/05/11 06:54:49
Case No. 1427,0,2018/06/23 23:10:56
Case No. 1427,1,2018/06/24 00:31:41
Case No. 1427,1,2018/06/24 01:49:56
Case No. 1427,1,2018/06/24 02:23:26
Case No. 1428,0,2018/06/24 03:02:54
Case No. 1428,1,2018/06/24 03:49:02
Case No. 1428,1,2018/06/24 04:42:19
Case No. 1428,1,2018/06/24 06:13:19
Case No. 1429,0,2018/06/24 07:26:09
Case No. 1429,1,2018/06/24 07:45:53
Case No. 1429,1,2018/06/24 08:09:35
Case No. 1429,1,2018/06/24 09:54:48
Case No. 1430,0,2018/05/11 07:49:01
Case No. 1430,1,2018/05/11 09:16:19
Case No. 1430,2,2018/05/11 09:24:10
Case No. 1430,5,2018/05/11 10:08:47
Case No. 1430,1,2018/05/11 10:20:49
Case No. 1430,1,2018/05/11 10:56:35
Case No. 1431,0,2018/06/24 11:06:09
Case No. 1431,1,2018/06/24 12:03:17
Case No. 1431,1,2018/06/24 14:36:18
Case No. 1431,1,2018/06/24 14:55:48
Case No. 1432,0,2018/06/24 15:11:34
Case No. 1432,1,2018/06/24 15:52:22
Case No. 1432,1,2018/06/24 17:11:51
Case No. 1432,1,2018/06/24 18:51:48
Case No. 1433,0,2018/06/24 19:40:09
Case No. 1433,1,2018/06/24 20:45:36
Case No. 1433,1,2018/06/24 20:56:52
Case No. 1433,1,2018/06/24 22:00:45
Case No. 1434,0,2018/05/11 12:25:06
Case No. 1434,1,2018/05/11 12:48:55
Case No. 1434,2,2018/05/11 13:00:52
Case No. 1434,5,2018/05/11 13:03:42
Case No. 1434,1,2018/05/11 13:17:26
Case No. 1434,1,2018/05/11 14:25:26
Case No. 1435,0,2018/06/24 23:15:48
Case No. 1435,1,2018/06/25 01:09:43
Case No. 1435,1,2018/06/25 01:52:45
Case No. 1435,1,2018/06/25 02:24:45
Case No. 1436,0,2018/06/25 03:53:11
Case No. 1436,1,2018/06/25 05:32:25
Case No. 1436,1,2018/06/25 06:37:04
Case No. 1436,1,2018/06/25 06:48:23
Case No. 1437,0,2018/06/25 07:05:57
Case No. 1437,1,2018/06/25 09:02:42
Case No. 1437,1,2018/06/25 09:04:55
Case No. 1437,1,2018/06/25 09:31:02
Case No. 1438,0,2018/05/11 15:19:03
Case No. 1438,1,2018/05/11 16:10:48
Case No. 1438,2,2018/05/11 16:18:37
Case No. 1438,5,2018/05/11 17:08:12
Case No. 1438,1,2018/05/11 18:11:02
Case No. 1438,1,2018/05/11 19:01:13
Case No. 1439,0,2018/06/25 11:07:53
Case No. 1439,1,2018/06/25 12:19:16
Case No. 1439,1,2018/06/25 12:34:47
Case No. 1439,1,2018/06/25 14:43:23
Case No. 1440,0,2018/06/25 15:02:05
Case No. 1440,1,2018/06/25 15:44:05
Case No. 1440,1,2018/06/25 16:00:05
Case No. 1440,1,2018/06/25 16:42:00
Case No. 1441,0,2018/06/25 19:36:32
Case No. 1441,1,2018/06/25 20:20:47
Case No. 1441,1,2018/06/25 20:51:48
Case No. 1441,1,2018/06/25 22:30:16
Case No. 1442,0,2018/05/11 19:10:29
Case No. 1442,1,2018/05/11 19:28:51
Case No. 1442,2,2018/05/11 19:58:07
Case No. 1442,5,2018/05/11 20:28:47
Case No. 1442,1,2018/05/11 20:38:09
Case No. 1442,1,2018/05/11 20:45:11
Case No. 1443,0,2018/06/25 23:30:14
Case No. 1443,1,2018/06/25 23:45:44
Case No. 1443,1,2018/06/26 00:00:12
Case No. 1443,1,2018/06/26 01:11:34
Case No. 1444,0,2018/06/26 03:15:36
Case No. 1444,1,2018/06/26 03:49:34
Case No. 1444,1,2018/06/26 04:32:22
Case No. 1444,1,2018/06/26 05:08:05
Case No. 1445,0,2018/06/26 08:46:46
Case No. 1445,1,2018/06/26 08:52:26
Case No. 1445,1,2018/06/26 09:47:54
Case No. 1445,1,2018/06/26 10:50:55
Case No. 1446,0,2018/05/11 23:43:21
Case No. 1446,1,2018/05/11 23:48:41
Case No. 1446,2,2018/05/12 00:24:55
Case No. 1446,5,2018/05/12 00:35:35
Case No. 1446,1,2018/05/12 01:46:44
Case No. 1446,1,2018/05/12 02:44:49
Case No. 1447,0,2018/06/26 11:20:19
Case No. 1447,1,2018/06/26 13:58:24
Case No. 1447,1,2018/06/26 14:38:06
Case No. 1447,1,2018/06/26 14:42:04
Case No. 1448,0,2018/06/26 15:58:35
Case No. 1448,1,2018/06/26 16:50:26
Case No. 1448,1,2018/06/26 17:00:51
Case No. 1448,1,2018/06/26 18:49:36
Case No. 1449,0,2018/06/26 20:31:02
Case No. 1449,1,2018/06/26 21:42:09
Case No. 1449,1,2018/06/26 22:45:28
Case No. 1449,1,2018/06/26 22:51:53
Case No. 1450,0,2018/05/12 03:10:01
Case No. 1450,1,2018/05/12 03:49:00
Case No. 1450,2,2018/05/12 04:08:11
Case No. 1450,5,2018/05/12 06:27:33
Case No. 1450,1,2018/05/12 06:36:45
Case No. 1450,1,2018/05/12 07:01:13
Case No. 1451,0,2018/06/26 23:34:26
Case No. 1451,1,2018/06/27 00:07:14
Case No. 1451,1,2018/06/27 00:15:11
Case No. 1451,1,2018/06/27 02:03:33
Case No. 1452,0,2018/06/27 03:17:26
Case No. 1452,1,2018/06/27 03:18:01
Case No. 1452,1,2018/06/27 04:05:05
Case No. 1452,1,2018/06/27 04:05:22
Case No. 1453,0,2018/06/27 08:19:05
Case No. 1453,1,2018/06/27 09:14:37
Case No. 1453,1,2018/06/27 09:28:21
Case No. 1453,1,2018/06/27 09:53:24
Case No. 1454,0,2018/05/12 07:54:33
Case No. 1454,1,2018/05/12 08:49:16
Case No. 1454,2,2018/05/12 09:44:44
Case No. 1454,5,2018/05/12 09:45:35
Case No. 1454,1,2018/05/12 09:58:13
Case No. 1454,1,2018/05/12 10:09:17
Case No. 1455,0,2018/06/27 11:32:33
Case No. 1455,1,2018/06/27 11:45:13
Case No. 1455,1,2018/06/27 13:04:50
Case No. 1455,1,2018/06/27 14:47:21
Case No. 1456,0,2018/06/27 17:08:02
Case No. 1456,1,2018/06/27 17:52:37
Case No. 1456,1,2018/06/27 18:05:16
Case No. 1456,1,2018/06/27 18:20:02
Case No. 1457,0,2018/06/27 21:57:22
Case No. 1457,1,2018/06/27 22:18:24
Case No. 1457,1,2018/06/27 22:23:25
Case No. 1457,1,2018/06/27 22:52:30
Case No. 1458,0,2018/05/12 11:41:25
Case No. 1458,1,2018/05/12 11:49:52
Case No. 1458,2,2018/05/12 11:55:00
Case No. 1458,5,2018/05/12 13:03:24
Case No. 1458,1,2018/05/12 13:05:34
Case No. 1458,1,2018/05/12 14:13:52
Case No. 1459,0,2018/06/28 00:06:08
Case No. 1459,1,2018/06/28 01:14:16
Case No. 1459,1,2018/06/28 01:22:38
Case No. 1459,1,2018/06/28 02:58:09
Case No. 1460,0,2018/06/28 03:48:02
Case No. 1460,1,2018/06/28 06:09:35
Case No. 1460,1,2018/06/28 06:38:08
Case No. 1460,1,2018/06/28 06:47:24
Case No. 1461,0,2018/06/28 07:05:41
Case No. 1461,1,2018/06/28 07:37:43
Case No. 1461,1,2018/06/28 08:59:09
Case No. 1461,1,2018/06/28 10:49:04
Case No. 1462,0,2018/05/12 15:14:50
Case No. 1462,1,2018/05/12 15:23:32
Case No. 1462,2,2018/05/12 16:25:25
Case No. 1462,5,2018/05/12 16:46:05
Case No. 1462,1,2018/05/12 17:29:07
Case No. 1462,1,2018/05/12 17:52:33
Case No. 1463,0,2018/06/28 11:13:23
Case No. 1463,1,2018/06/28 12:51:57
Case No. 1463,1,2018/06/28 13:03:16
Case No. 1463,1,2018/06/28 14:20:08
Case No. 1464,0,2018/06/28 16:34:07
Case No. 1464,1,2018/06/28 16:42:21
Case No. 1464,1,2018/06/28 18:16:19
Case No. 1464,1,2018/06/28 18:22:07
Case No. 1465,0,2018/06/28 19:13:34
Case No. 1465,1,2018/06/28 19:29:44
Case No. 1465,1,2018/06/28 20:09:06
Case No. 1465,1,2018/06/28 22:28:13
Case No. 1466,0,2018/05/12 19:05:55
Case No. 1466,1,2018/05/12 19:08:55
Case No. 1466,2,2018/05/12 19:11:12
Case No. 1466,5,2018/05/12 19:38:49
Case No. 1466,1,2018/05/12 21:21:19
Case No. 1466,1,2018/05/12 21:41:51
Case No. 1467,0,2018/06/28 23:21:25
Case No. 1467,1,2018/06/29 02:14:45
Case No. 1467,1,2018/06/29 02:30:29
Case No. 1467,1,2018/06/29 02:59:20
Case No. 1468,0,2018/06/29 03:34:36
Case No. 1468,1,2018/06/29 04:59:35
Case No. 1468,1,2018/06/29 05:13:31
Case No. 1468,1,2018/06/29 05:41:16
Case No. 1469,0,2018/06/29 08:17:08
Case No. 1469,1,2018/06/29 08:18:34
Case No. 1469,1,2018/06/29 09:54:23
Case No. 1469,1,2018/06/29 10:53:36
Case No. 1470,0,2018/05/12 23:44:16
Case No. 1470,1,2018/05/13 00:22:07
Case No. 1470,2,2018/05/13 00:42:52
Case No. 1470,5,2018/05/13 00:51:47
Case No. 1470,1,2018/05/13 01:31:26
Case No. 1470,1,2018/05/13 02:42:56
Case No. 1471,0,2018/06/29 11:18:14
Case No. 1471,1,2018/06/29 12:19:12
Case No. 1471,1,2018/06/29 13:14:22
Case No. 1471,1,2018/06/29 14:09:46
Case No. 1472,0,2018/06/29 15:10:17
Case No. 1472,1,2018/06/29 15:24:29
Case No. 1472,1,2018/06/29 16:11:48
Case No. 1472,1,2018/06/29 16:40:53
Case No. 1473,0,2018/06/29 20:06:18
Case No. 1473,1,2018/06/29 20:31:56
Case No. 1473,1,2018/06/29 22:00:30
Case No. 1473,1,2018/06/29 22:01:12
Case No. 1474,0,2018/05/13 03:15:07
Case No. 1474,1,2018/05/13 03:17:47
Case No. 1474,2,2018/05/13 03:20:45
Case No. 1474,5,2018/05/13 04:39:51
Case No. 1474,1,2018/05/13 04:54:50
Case No. 1474,1,2018/05/13 06:43:14
Case No. 1475,0,2018/06/29 23:19:40
Case No. 1475,1,2018/06/29 23:55:30
Case No. 1475,1,2018/06/30 01:12:50
Case No. 1475,1,2018/06/30 02:26:16
Case No. 1476,0,2018/06/30 03:58:57
Case No. 1476,1,2018/06/30 04:24:26
Case No. 1476,1,2018/06/30 04:36:30
Case No. 1476,1,2018/06/30 06:42:35
Case No. 1477,0,2018/06/30 07:44:35
Case No. 1477,1,2018/06/30 09:16:29
Case No. 1477,1,2018/06/30 10:23:02
Case No. 1477,1,2018/06/30 10:57:31
Case No. 1478,0,2018/05/13 07:17:52
Case No. 1478,1,2018/05/13 07:30:54
Case No. 1478,2,2018/05/13 09:09:40
Case No. 1478,5,2018/05/13 10:04:09
Case No. 1478,1,2018/05/13 10:06:33
Case No. 1478,1,2018/05/13 10:08:51
Case No. 1479,0,2018/06/30 13:55:25
Case No. 1479,1,2018/06/30 14:18:13
Case No. 1479,1,2018/06/30 14:46:36
Case No. 1479,1,2018/06/30 14:56:34
Case No. 1480,0,2018/06/30 16:04:35
Case No. 1480,1,2018/06/30 18:02:07
Case No. 1480,1,2018/06/30 18:14:09
Case No. 1480,1,2018/06/30 18:54:38
Case No. 1481,0,2018/06/30 19:47:17
Case No. 1481,1,2018/06/30 20:48:12
Case No. 1481,1,2018/06/30 21:52:51
Case No. 1481,1,2018/06/30 22:03:18
Case No. 1482,0,2018/05/13 11:22:58
Case No. 1482,1,2018/05/13 11:35:16
Case No. 1482,2,2018/05/13 12:50:19
Case No. 1482,5,2018/05/13 13:34:34
Case No. 1482,1,2018/05/13 13:50:00
Case No. 1482,1,2018/05/13 14:04:42
Case No. 1483,0,2018/06/30 23:03:56
Case No. 1483,1,2018/07/01 01:05:05
Case No. 1483,1,2018/07/01 01:19:50
Case No. 1483,1,2018/07/01 02:35:29
Case No. 1484,0,2018/07/01 05:29:51
Case No. 1484,1,2018/07/01 05:52:14
Case No. 1484,1,2018/07/01 06:29:03
Case No. 1484,1,2018/07/01 06:29:29
Case No. 1485,0,2018/07/01 07:21:43
Case No. 1485,1,2018/07/01 07:30:24
Case No. 1485,1,2018/07/01 07:52:18
Case No. 1485,1,2018/07/01 10:55:27
Case No. 1486,0,2018/05/13 15:44:22
Case No. 1486,1,2018/05/13 16:19:02
Case No. 1486,2,2018/05/13 16:26:45
Case No. 1486,5,2018/05/13 16:59:08
Case No. 1486,1,2018/05/13 17:36:26
Case No. 1486,1,2018/05/13 18:54:01
Case No. 1487,0,2018/07/01 12:23:03
Case No. 1487,1,2018/07/01 12:40:41
Case No. 1487,1,2018/07/01 14:11:18
Case No. 1487,1,2018/07/01 14:52:11
Case No. 1488,0,2018/07/01 15:58:23
Case No. 1488,1,2018/07/01 16:29:51
Case No. 1488,1,2018/07/01 17:17:48
Case No. 1488,1,2018/07/01 18:16:38
Case No. 1489,0,2018/07/01 20:09:16
Case No. 1489,1,2018/07/01 21:10:11
Case No. 1489,1,2018/07/01 22:20:13
Case No. 1489,1,2018/07/01 22:31:07
Case No. 1490,0,2018/05/13 20:12:56
Case No. 1490,1,2018/05/13 20:19:05
Case No. 1490,2,2018/05/13 21:09:11
Case No. 1490,5,2018/05/13 21:49:04
Case No. 1490,1,2018/05/13 21:57:39
Case No. 1490,1,2018/05/13 22:50:17
Case No. 1491,0,2018/07/02 00:35:33
Case No. 1491,1,2018/07/02 00:37:30
Case No. 1491,1,2018/07/02 00:45:36
Case No. 1491,1,2018/07/02 02:09:46
Case No. 1492,0,2018/07/02 05:08:16
Case No. 1492,1,2018/07/02 05:53:39
Case No. 1492,1,2018/07/02 06:14:30
Case No. 1492,1,2018/07/02 06:50:10
Case No. 1493,0,2018/07/02 08:14:30
Case No. 1493,1,2018/07/02 08:45:09
Case No. 1493,1,2018/07/02 09:38:55
Case No. 1493,1,2018/07/02 10:46:26
Case No. 1494,0,2018/05/13 23:35:41
Case No. 1494,1,2018/05/14 00:21:24
Case No. 1494,2,2018/05/14 00:33:29
Case No. 1494,5,2018/05/14 00:53:06
Case No. 1494,1,2018/05/14 00:59:23
Case No. 1494,1,2018/05/14 02:26:50
Case No. 1495,0,2018/07/02 11:18:34
Case No. 1495,1,2018/07/02 12:50:42
Case No. 1495,1,2018/07/02 12:54:43
Case No. 1495,1,2018/07/02 13:46:36
Case No. 1496,0,2018/07/02 15:19:00
Case No. 1496,1,2018/07/02 16:31:13
Case No. 1496,1,2018/07/02 16:42:18
Case No. 1496,1,2018/07/02 18:38:40
Case No. 1497,0,2018/07/02 19:01:26
Case No. 1497,1,2018/07/02 20:47:00
Case No. 1497,1,2018/07/02 21:38:12
Case No. 1497,1,2018/07/02 22:39:43
Case No. 1498,0,2018/05/14 03:54:46
Case No. 1498,1,2018/05/14 04:00:40
Case No. 1498,2,2018/05/14 04:12:32
Case No. 1498,5,2018/05/14 05:21:45
Case No. 1498,1,2018/05/14 05:59:41
Case No. 1498,1,2018/05/14 05:59:46
Case No. 1499,0,2018/07/02 23:48:27
Case No. 1499,1,2018/07/03 00:18:13
Case No. 1499,1,2018/07/03 02:30:22
Case No. 1499,1,2018/07/03 02:49:03
Case No. 1500,0,2018/07/03 03:33:05
Case No. 1500,1,2018/07/03 04:15:09
Case No. 1500,1,2018/07/03 06:34:09
Case No. 1500,1,2018/07/03 06:59:34
Case No. 1501,0,2018/05/01 19:26:19
Case No. 1501,2,2018/05/01 19:43:01
Case No. 1501,2,2018/05/01 19:46:03
Case No. 1501,3,2018/05/01 19:59:06
Case No. 1501,1,2018/05/01 22:45:14
Case No. 1502,0,2018/05/14 08:08:43
Case No. 1502,1,2018/05/14 08:37:18
Case No. 1502,2,2018/05/14 09:18:14
Case No. 1502,5,2018/05/14 09:23:11
Case No. 1502,1,2018/05/14 10:44:47
Case No. 1502,1,2018/05/14 10:48:22
Case No. 1503,0,2018/05/01 23:34:30
Case No. 1503,3,2018/05/02 01:16:57
Case No. 1503,2,2018/05/02 01:28:01
Case No. 1503,3,2018/05/02 02:10:06
Case No. 1503,3,2018/05/02 02:47:36
Case No. 1504,0,2018/05/02 03:31:51
Case No. 1504,3,2018/05/02 04:01:48
Case No. 1504,1,2018/05/02 04:22:16
Case No. 1504,1,2018/05/02 06:31:21
Case No. 1504,1,2018/05/02 06:56:54
Case No. 1505,0,2018/05/02 07:03:46
Case No. 1505,1,2018/05/02 07:08:23
Case No. 1505,3,2018/05/02 09:35:27
Case No. 1505,1,2018/05/02 09:40:11
Case No. 1505,1,2018/05/02 10:54:39
Case No. 1506,0,2018/05/14 11:30:11
Case No. 1506,1,2018/05/14 11:53:20
Case No. 1506,2,2018/05/14 13:24:50
Case No. 1506,5,2018/05/14 14:19:19
Case No. 1506,1,2018/05/14 14:21:51
Case No. 1506,1,2018/05/14 14:46:37
Case No. 1507,0,2018/05/02 11:26:42
Case No. 1507,1,2018/05/02 11:46:29
Case No. 1507,1,2018/05/02 12:38:26
Case No. 1507,1,2018/05/02 12:48:31
Case No. 1507,1,2018/05/02 14:19:46
Case No. 1508,0,2018/05/02 16:32:06
Case No. 1508,1,2018/05/02 17:18:46
Case No. 1508,1,2018/05/02 17:41:03
Case No. 1508,1,2018/05/02 17:59:41
Case No. 1508,1,2018/05/02 18:59:08
Case No. 1509,0,2018/05/02 19:19:46
Case No. 1509,1,2018/05/02 20:23:41
Case No. 1509,1,2018/05/02 20:34:15
Case No. 1509,1,2018/05/02 21:57:07
Case No. 1509,1,2018/05/02 22:17:19
Case No. 1510,0,2018/05/14 16:40:27
Case No. 1510,1,2018/05/14 17:25:23
Case No. 1510,2,2018/05/14 17:38:39
Case No. 1510,5,2018/05/14 18:03:19
Case No. 1510,1,2018/05/14 18:41:23
Case No. 1510,1,2018/05/14 19:01:03
Case No. 1511,0,2018/05/02 23:15:54
Case No. 1511,1,2018/05/03 00:13:59
Case No. 1511,1,2018/05/03 01:31:01
Case No. 1511,1,2018/05/03 01:59:00
Case No. 1511,1,2018/05/03 02:25:25
Case No. 1512,0,2018/05/03 04:42:08
Case No. 1512,1,2018/05/03 04:53:18
Case No. 1512,1,2018/05/03 05:47:22
Case No. 1512,1,2018/05/03 06:27:43
Case No. 1512,1,2018/05/03 06:40:37
Case No. 1513,0,2018/05/03 07:33:22
Case No. 1513,1,2018/05/03 07:57:08
Case No. 1513,1,2018/05/03 08:26:15
Case No. 1513,1,2018/05/03 08:35:14
Case No. 1513,1,2018/05/03 10:58:42
Case No. 1514,0,2018/05/14 19:04:49
Case No. 1514,1,2018/05/14 19:41:21
Case No. 1514,2,2018/05/14 20:04:32
Case No. 1514,5,2018/05/14 20:10:34
Case No. 1514,1,2018/05/14 20:39:28
Case No. 1514,1,2018/05/14 21:11:29
Case No. 1515,0,2018/05/03 12:25:39
Case No. 1515,1,2018/05/03 12:58:14
Case No. 1515,1,2018/05/03 13:41:48
Case No. 1515,1,2018/05/03 14:00:50
Case No. 1515,1,2018/05/03 14:22:56
Case No. 1516,0,2018/05/03 15:14:02
Case No. 1516,1,2018/05/03 16:25:00
Case No. 1516,1,2018/05/03 16:57:44
Case No. 1516,1,2018/05/03 17:11:14
Case No. 1516,1,2018/05/03 18:20:05
Case No. 1517,0,2018/05/03 19:51:19
Case No. 1517,1,2018/05/03 22:07:19
Case No. 1517,1,2018/05/03 22:19:12
Case No. 1517,1,2018/05/03 22:36:12
Case No. 1517,1,2018/05/03 22:44:56
Case No. 1518,0,2018/05/14 23:47:07
Case No. 1518,1,2018/05/14 23:50:53
Case No. 1518,2,2018/05/15 00:29:37
Case No. 1518,5,2018/05/15 00:35:53
Case No. 1518,1,2018/05/15 02:30:48
Case No. 1518,1,2018/05/15 02:39:30
Case No. 1519,0,2018/05/04 00:05:38
Case No. 1519,1,2018/05/04 00:50:48
Case No. 1519,1,2018/05/04 01:14:54
Case No. 1519,1,2018/05/04 01:41:41
Case No. 1519,1,2018/05/04 02:22:54
Case No. 1520,0,2018/05/04 03:48:18
Case No. 1520,1,2018/05/04 04:50:27
Case No. 1520,1,2018/05/04 05:28:42
Case No. 1520,1,2018/05/04 06:44:02
Case No. 1520,1,2018/05/04 06:45:51
Case No. 1521,0,2018/05/04 07:30:27
Case No. 1521,1,2018/05/04 08:30:28
Case No. 1521,1,2018/05/04 09:18:01
Case No. 1521,1,2018/05/04 09:23:13
Case No. 1521,1,2018/05/04 10:10:31
Case No. 1522,0,2018/05/15 04:01:32
Case No. 1522,1,2018/05/15 05:03:11
Case No. 1522,2,2018/05/15 05:41:20
Case No. 1522,5,2018/05/15 05:58:16
Case No. 1522,1,2018/05/15 06:11:21
Case No. 1522,1,2018/05/15 06:44:49
Case No. 1523,0,2018/05/04 11:14:51
Case No. 1523,1,2018/05/04 13:52:53
Case No. 1523,1,2018/05/04 14:03:30
Case No. 1523,1,2018/05/04 14:09:38
Case No. 1523,1,2018/05/04 14:15:07
Case No. 1524,0,2018/05/04 15:15:54
Case No. 1524,1,2018/05/04 16:00:06
Case No. 1524,1,2018/05/04 16:13:20
Case No. 1524,1,2018/05/04 16:32:40
Case No. 1524,1,2018/05/04 16:45:49
Case No. 1525,0,2018/05/04 19:21:32
Case No. 1525,1,2018/05/04 20:36:00
Case No. 1525,1,2018/05/04 21:05:53
Case No. 1525,1,2018/05/04 21:21:05
Case No. 1525,1,2018/05/04 22:26:37
Case No. 1526,0,2018/05/15 07:20:22
Case No. 1526,1,2018/05/15 07:47:09
Case No. 1526,2,2018/05/15 07:48:31
Case No. 1526,5,2018/05/15 08:46:25
Case No. 1526,1,2018/05/15 10:12:15
Case No. 1526,1,2018/05/15 10:54:57
Case No. 1527,0,2018/05/04 23:20:56
Case No. 1527,1,2018/05/05 00:44:45
Case No. 1527,1,2018/05/05 01:06:47
Case No. 1527,1,2018/05/05 02:09:10
Case No. 1527,1,2018/05/05 02:13:34
Case No. 1528,0,2018/05/05 04:03:11
Case No. 1528,1,2018/05/05 05:05:17
Case No. 1528,1,2018/05/05 05:51:46
Case No. 1528,1,2018/05/05 05:57:27
Case No. 1528,1,2018/05/05 05:57:54
Case No. 1529,0,2018/05/05 08:09:11
Case No. 1529,1,2018/05/05 09:22:24
Case No. 1529,1,2018/05/05 10:13:11
Case No. 1529,1,2018/05/05 10:49:31
Case No. 1529,1,2018/05/05 10:59:09
Case No. 1530,0,2018/05/15 11:05:48
Case No. 1530,1,2018/05/15 11:36:28
Case No. 1530,2,2018/05/15 13:12:02
Case No. 1530,5,2018/05/15 13:15:46
Case No. 1530,1,2018/05/15 14:42:58
Case No. 1530,1,2018/05/15 15:00:57
Case No. 1531,0,2018/05/05 11:34:50
Case No. 1531,1,2018/05/05 12:01:04
Case No. 1531,1,2018/05/05 12:14:22
Case No. 1531,1,2018/05/05 12:59:04
Case No. 1531,1,2018/05/05 14:13:04
Case No. 1532,0,2018/05/05 17:07:41
Case No. 1532,1,2018/05/05 17:33:39
Case No. 1532,1,2018/05/05 18:13:30
Case No. 1532,1,2018/05/05 18:22:59
Case No. 1532,1,2018/05/05 18:49:34
Case No. 1533,0,2018/05/05 19:28:33
Case No. 1533,1,2018/05/05 20:02:29
Case No. 1533,1,2018/05/05 20:55:04
Case No. 1533,1,2018/05/05 21:18:43
Case No. 1533,1,2018/05/05 22:30:04
Case No. 1534,0,2018/05/15 15:18:11
Case No. 1534,1,2018/05/15 15:32:29
Case No. 1534,2,2018/05/15 16:59:12
Case No. 1534,5,2018/05/15 17:35:50
Case No. 1534,1,2018/05/15 18:28:58
Case No. 1534,1,2018/05/15 18:51:29
Case No. 1535,0,2018/05/05 23:33:49
Case No. 1535,1,2018/05/05 23:45:51
Case No. 1535,1,2018/05/05 23:54:31
Case No. 1535,1,2018/05/06 00:31:16
Case No. 1535,1,2018/05/06 01:51:21
Case No. 1536,0,2018/05/06 04:26:49
Case No. 1536,1,2018/05/06 05:04:33
Case No. 1536,1,2018/05/06 05:31:06
Case No. 1536,1,2018/05/06 05:47:44
Case No. 1536,1,2018/05/06 06:52:11
Case No. 1537,0,2018/05/06 07:31:45
Case No. 1537,1,2018/05/06 07:34:51
Case No. 1537,1,2018/05/06 08:18:43
Case No. 1537,1,2018/05/06 09:04:43
Case No. 1537,1,2018/05/06 10:09:57
Case No. 1538,0,2018/05/15 19:15:39
Case No. 1538,1,2018/05/15 20:11:00
Case No. 1538,2,2018/05/15 21:49:58
Case No. 1538,5,2018/05/15 22:02:25
Case No. 1538,1,2018/05/15 22:32:58
Case No. 1538,1,2018/05/15 22:54:55
Case No. 1539,0,2018/05/06 11:05:03
Case No. 1539,1,2018/05/06 12:15:28
Case No. 1539,1,2018/05/06 13:32:14
Case No. 1539,1,2018/05/06 13:42:06
Case No. 1539,1,2018/05/06 14:29:47
Case No. 1540,0,2018/05/06 17:21:05
Case No. 1540,1,2018/05/06 17:49:41
Case No. 1540,1,2018/05/06 18:14:48
Case No. 1540,1,2018/05/06 18:14:53
Case No. 1540,1,2018/05/06 18:27:30
Case No. 1541,0,2018/05/06 19:08:19
Case No. 1541,1,2018/05/06 20:00:41
Case No. 1541,1,2018/05/06 20:35:43
Case No. 1541,1,2018/05/06 21:57:25
Case No. 1541,1,2018/05/06 22:42:23
Case No. 1542,0,2018/05/15 23:21:30
Case No. 1542,1,2018/05/15 23:22:18
Case No. 1542,2,2018/05/15 23:37:19
Case No. 1542,5,2018/05/15 23:59:37
Case No. 1542,1,2018/05/16 01:33:23
Case No. 1542,1,2018/05/16 02:52:15
Case No. 1543,0,2018/05/06 23:22:58
Case No. 1543,1,2018/05/06 23:28:01
Case No. 1543,1,2018/05/06 23:46:33
Case No. 1543,1,2018/05/07 01:09:04
Case No. 1543,1,2018/05/07 02:17:54
Case No. 1544,0,2018/05/07 03:17:43
Case No. 1544,1,2018/05/07 04:29:51
Case No. 1544,1,2018/05/07 05:16:28
Case No. 1544,1,2018/05/07 05:16:29
Case No. 1544,1,2018/05/07 06:15:07
Case No. 1545,0,2018/05/07 07:25:55
Case No. 1545,1,2018/05/07 08:31:51
Case No. 1545,1,2018/05/07 08:42:18
Case No. 1545,1,2018/05/07 09:53:21
Case No. 1545,1,2018/05/07 10:25:16
Case No. 1546,0,2018/05/16 03:36:11
Case No. 1546,1,2018/05/16 03:53:08
Case No. 1546,2,2018/05/16 03:53:11
Case No. 1546,5,2018/05/16 03:59:08
Case No. 1546,1,2018/05/16 05:16:12
Case No. 1546,1,2018/05/16 06:45:18
Case No. 1547,0,2018/05/07 12:32:38
Case No. 1547,1,2018/05/07 12:55:16
Case No. 1547,1,2018/05/07 13:23:52
Case No. 1547,1,2018/05/07 14:32:50
Case No. 1547,1,2018/05/07 14:53:15
Case No. 1548,0,2018/05/07 16:52:50
Case No. 1548,1,2018/05/07 17:30:04
Case No. 1548,1,2018/05/07 17:53:14
Case No. 1548,1,2018/05/07 18:30:52
Case No. 1548,1,2018/05/07 18:44:50
Case No. 1549,0,2018/05/07 19:27:03
Case No. 1549,1,2018/05/07 20:28:41
Case No. 1549,1,2018/05/07 20:51:28
Case No. 1549,1,2018/05/07 21:24:19
Case No. 1549,1,2018/05/07 22:57:23
Case No. 1550,0,2018/05/16 07:40:15
Case No. 1550,1,2018/05/16 08:50:58
Case No. 1550,2,2018/05/16 09:01:42
Case No. 1550,5,2018/05/16 10:12:57
