CaseID,ActivityID,CompleteTimestamp,GroupID
Case_ No. 386,6,2018/03/23 15:33:17,3
Case_ No. 386,2,2018/03/23 15:33:58,0
Case_ No. 386,1,2018/03/23 16:17:07,0
Case_ No. 386,3,2018/03/23 16:19:11,0
Case_ No. 386,7,2018/03/23 16:25:46,0
Case_ No. 386,5,2018/03/23 17:26:33,0
Case_ No. 386,5,2018/03/23 17:28:33,0
Case_ No. 386,5,2018/03/23 18:05:34,0
Case_ No. 386,5,2018/03/23 18:59:31,0
Case_ No. 386,5,2018/03/23 19:04:18,0
Case_ No. 387,0,2018/03/23 19:24:30,0
Case_ No. 387,6,2018/03/23 19:48:08,3
Case_ No. 387,2,2018/03/23 20:01:19,0
Case_ No. 387,1,2018/03/23 20:13:31,0
Case_ No. 387,3,2018/03/23 21:18:55,0
Case_ No. 387,7,2018/03/23 21:38:57,0
Case_ No. 387,5,2018/03/23 21:45:16,0
Case_ No. 387,5,2018/03/23 21:58:46,0
Case_ No. 387,5,2018/03/23 22:18:39,0
Case_ No. 387,5,2018/03/23 22:37:05,0
Case_ No. 387,5,2018/03/23 23:12:33,0
Case_ No. 388,0,2018/03/23 23:29:12,3
Case_ No. 388,6,2018/03/23 23:40:10,3
Case_ No. 388,2,2018/03/24 00:13:14,3
Case_ No. 388,1,2018/03/24 00:25:01,0
Case_ No. 388,3,2018/03/24 01:26:24,0
Case_ No. 388,7,2018/03/24 01:35:01,0
Case_ No. 388,5,2018/03/24 01:49:57,0
Case_ No. 388,5,2018/03/24 01:50:51,0
Case_ No. 388,5,2018/03/24 02:33:01,0
Case_ No. 388,5,2018/03/24 02:37:45,0
Case_ No. 388,5,2018/03/24 03:13:37,0
Case_ No. 389,0,2018/03/24 03:56:35,0
Case_ No. 389,6,2018/03/24 04:00:30,0
Case_ No. 389,2,2018/03/24 04:26:42,3
Case_ No. 389,1,2018/03/24 04:52:20,0
Case_ No. 389,3,2018/03/24 04:53:47,0
Case_ No. 389,7,2018/03/24 05:32:57,0
Case_ No. 389,5,2018/03/24 05:35:09,0
Case_ No. 389,5,2018/03/24 05:37:21,0
Case_ No. 389,5,2018/03/24 05:40:48,0
Case_ No. 389,5,2018/03/24 05:58:50,0
Case_ No. 389,5,2018/03/24 06:45:34,0
Case_ No. 390,0,2018/03/24 07:23:08,3
Case_ No. 390,6,2018/03/24 07:31:02,0
Case_ No. 390,2,2018/03/24 07:47:53,3
Case_ No. 390,1,2018/03/24 08:58:58,0
Case_ No. 390,3,2018/03/24 09:23:37,0
Case_ No. 390,7,2018/03/24 09:27:58,0
Case_ No. 390,5,2018/03/24 09:35:58,0
Case_ No. 390,5,2018/03/24 09:44:26,0
Case_ No. 390,5,2018/03/24 10:00:42,0
Case_ No. 390,5,2018/03/24 10:00:49,0
Case_ No. 390,5,2018/03/24 10:02:40,0
Case_ No. 391,0,2018/03/24 11:44:44,0
Case_ No. 391,6,2018/03/24 11:57:09,3
Case_ No. 391,2,2018/03/24 12:25:53,3
Case_ No. 391,1,2018/03/24 12:28:55,0
Case_ No. 391,3,2018/03/24 12:51:19,0
Case_ No. 391,7,2018/03/24 13:40:10,0
Case_ No. 391,5,2018/03/24 13:56:32,0
Case_ No. 391,5,2018/03/24 13:59:17,0
Case_ No. 391,5,2018/03/24 14:11:51,0
Case_ No. 391,5,2018/03/24 14:24:34,0
Case_ No. 391,5,2018/03/24 15:18:33,0
Case_ No. 392,0,2018/03/24 15:21:06,0
Case_ No. 392,6,2018/03/24 16:01:47,3
Case_ No. 392,2,2018/03/24 16:39:13,3
Case_ No. 392,1,2018/03/24 16:49:12,3
Case_ No. 392,3,2018/03/24 16:50:20,0
Case_ No. 392,7,2018/03/24 17:24:28,0
Case_ No. 392,5,2018/03/24 17:24:53,0
Case_ No. 392,5,2018/03/24 17:57:32,0
Case_ No. 392,5,2018/03/24 18:00:50,0
Case_ No. 392,5,2018/03/24 18:42:36,0
Case_ No. 392,5,2018/03/24 19:13:00,0
Case_ No. 393,0,2018/03/22 11:47:45,0
Case_ No. 393,6,2018/03/22 11:58:03,1
Case_ No. 393,1,2018/03/22 12:58:13,3
Case_ No. 393,2,2018/03/22 13:28:28,1
Case_ No. 393,3,2018/03/22 13:50:47,1
Case_ No. 393,7,2018/03/22 14:07:34,1
Case_ No. 393,5,2018/03/22 14:24:20,1
Case_ No. 393,5,2018/03/22 14:28:00,1
Case_ No. 393,2,2018/03/22 14:34:30,2
Case_ No. 393,5,2018/03/22 14:49:26,1
Case_ No. 393,1,2018/03/22 14:51:15,0
Case_ No. 394,0,2018/03/22 15:25:49,1
Case_ No. 394,6,2018/03/22 15:43:31,1
Case_ No. 394,1,2018/03/22 16:14:23,0
Case_ No. 394,1,2018/03/22 16:58:01,0
Case_ No. 394,2,2018/03/22 17:01:42,2
Case_ No. 394,3,2018/03/22 17:09:09,1
Case_ No. 394,7,2018/03/22 17:27:33,1
Case_ No. 394,2,2018/03/22 18:23:12,1
Case_ No. 394,4,2018/03/22 18:36:46,2
Case_ No. 394,5,2018/03/22 19:18:58,1
Case_ No. 394,5,2018/03/22 19:20:11,3
Case_ No. 395,0,2018/03/22 19:44:29,2
Case_ No. 395,6,2018/03/22 20:01:46,1
Case_ No. 395,2,2018/03/22 20:02:08,0
Case_ No. 395,1,2018/03/22 20:33:25,3
Case_ No. 395,3,2018/03/22 20:42:06,1
Case_ No. 395,7,2018/03/22 20:43:53,1
Case_ No. 395,4,2018/03/22 21:08:38,1
Case_ No. 395,5,2018/03/22 21:20:35,1
Case_ No. 395,5,2018/03/22 21:47:25,0
Case_ No. 395,4,2018/03/22 23:14:04,2
Case_ No. 395,5,2018/03/22 23:16:09,0
Case_ No. 396,0,2018/03/23 00:00:05,0
Case_ No. 396,6,2018/03/23 00:04:22,3
Case_ No. 396,1,2018/03/23 00:08:22,3
Case_ No. 396,2,2018/03/23 00:11:36,0
Case_ No. 396,3,2018/03/23 00:44:25,1
Case_ No. 396,7,2018/03/23 01:06:15,2
Case_ No. 396,5,2018/03/23 01:20:05,1
Case_ No. 396,4,2018/03/23 02:31:43,2
Case_ No. 396,5,2018/03/23 02:42:51,2
Case_ No. 396,5,2018/03/23 03:17:50,2
Case_ No. 396,5,2018/03/23 03:18:00,2
Case_ No. 397,0,2018/03/23 03:39:42,3
Case_ No. 397,6,2018/03/23 03:49:02,0
Case_ No. 397,2,2018/03/23 03:49:55,0
Case_ No. 397,1,2018/03/23 04:32:06,0
Case_ No. 397,3,2018/03/23 04:44:21,1
Case_ No. 397,7,2018/03/23 05:00:32,2
Case_ No. 397,5,2018/03/23 05:30:08,2
Case_ No. 397,4,2018/03/23 06:06:31,2
Case_ No. 397,5,2018/03/23 06:38:39,2
Case_ No. 397,5,2018/03/23 07:07:35,2
Case_ No. 397,5,2018/03/23 07:13:50,2
Case_ No. 398,0,2018/03/23 07:28:01,3
Case_ No. 398,6,2018/03/23 07:46:02,0
Case_ No. 398,2,2018/03/23 07:47:19,1
Case_ No. 398,1,2018/03/23 07:57:25,0
Case_ No. 398,3,2018/03/23 08:44:39,2
Case_ No. 398,7,2018/03/23 08:46:26,2
Case_ No. 398,5,2018/03/23 08:56:16,2
Case_ No. 398,1,2018/03/23 09:09:45,0
Case_ No. 398,4,2018/03/23 09:35:32,2
Case_ No. 398,5,2018/03/23 09:41:55,2
Case_ No. 398,5,2018/03/23 10:12:03,1
Case_ No. 399,0,2018/03/23 11:59:04,3
Case_ No. 399,6,2018/03/23 12:20:19,0
Case_ No. 399,2,2018/03/23 12:51:34,0
Case_ No. 399,1,2018/03/23 13:05:30,0
Case_ No. 399,3,2018/03/23 13:48:11,2
Case_ No. 399,7,2018/03/23 13:48:19,2
Case_ No. 399,5,2018/03/23 13:49:08,2
Case_ No. 399,5,2018/03/23 13:49:21,0
Case_ No. 399,5,2018/03/23 15:02:54,2
Case_ No. 399,5,2018/03/23 15:14:14,2
Case_ No. 399,5,2018/03/23 15:17:18,2
Case_ No. 400,0,2018/03/23 15:22:26,3
Case_ No. 400,6,2018/03/23 15:32:11,3
Case_ No. 400,2,2018/03/23 15:49:31,0
Case_ No. 400,1,2018/03/23 16:01:51,0
Case_ No. 400,3,2018/03/23 17:29:00,2
Case_ No. 400,7,2018/03/23 17:58:48,2
Case_ No. 400,5,2018/03/23 18:22:54,2
Case_ No. 400,5,2018/03/23 18:26:47,0
Case_ No. 400,5,2018/03/23 18:41:52,2
Case_ No. 400,5,2018/03/23 18:47:35,2
Case_ No. 400,5,2018/03/23 18:49:06,2
Case_ No. 401,0,2018/03/23 20:41:23,0
Case_ No. 401,6,2018/03/23 20:57:08,0
Case_ No. 401,2,2018/03/23 21:09:56,0
Case_ No. 401,1,2018/03/23 21:28:52,0
Case_ No. 401,3,2018/03/23 21:34:14,0
Case_ No. 401,7,2018/03/23 21:36:33,0
Case_ No. 401,5,2018/03/23 21:38:24,0
Case_ No. 401,5,2018/03/23 22:30:07,0
Case_ No. 401,5,2018/03/23 22:37:28,0
Case_ No. 401,5,2018/03/23 22:39:38,0
Case_ No. 401,5,2018/03/23 23:01:52,0
Case_ No. 402,0,2018/03/23 23:22:25,3
Case_ No. 402,6,2018/03/23 23:36:57,0
Case_ No. 402,2,2018/03/23 23:54:07,0
Case_ No. 402,1,2018/03/24 00:23:43,0
Case_ No. 402,3,2018/03/24 00:24:29,0
Case_ No. 402,7,2018/03/24 00:28:05,0
Case_ No. 402,5,2018/03/24 01:02:12,0
Case_ No. 402,5,2018/03/24 01:06:24,0
Case_ No. 402,5,2018/03/24 02:05:44,0
Case_ No. 402,5,2018/03/24 02:31:02,0
Case_ No. 402,5,2018/03/24 02:56:33,0
Case_ No. 403,0,2018/03/24 03:33:43,3
Case_ No. 403,6,2018/03/24 03:59:03,3
Case_ No. 403,2,2018/03/24 04:14:13,0
Case_ No. 403,1,2018/03/24 04:23:04,0
Case_ No. 403,3,2018/03/24 04:27:06,0
Case_ No. 403,7,2018/03/24 04:33:42,0
Case_ No. 403,5,2018/03/24 04:38:14,0
Case_ No. 403,5,2018/03/24 06:19:38,0
Case_ No. 403,5,2018/03/24 06:27:32,0
Case_ No. 403,5,2018/03/24 06:51:14,0
Case_ No. 403,5,2018/03/24 07:13:23,0
Case_ No. 404,0,2018/03/24 07:52:42,0
Case_ No. 404,6,2018/03/24 07:53:35,3
Case_ No. 404,2,2018/03/24 07:59:36,0
Case_ No. 404,1,2018/03/24 08:19:21,0
Case_ No. 404,3,2018/03/24 08:23:09,0
Case_ No. 404,7,2018/03/24 08:34:36,0
Case_ No. 404,5,2018/03/24 08:44:25,0
Case_ No. 404,5,2018/03/24 09:02:48,0
Case_ No. 404,5,2018/03/24 09:54:07,0
Case_ No. 404,5,2018/03/24 10:45:44,0
Case_ No. 404,5,2018/03/24 10:47:45,0
Case_ No. 405,0,2018/03/24 11:30:16,3
Case_ No. 405,6,2018/03/24 11:40:32,3
Case_ No. 405,2,2018/03/24 11:57:57,3
Case_ No. 405,1,2018/03/24 12:43:50,0
Case_ No. 405,3,2018/03/24 12:59:00,0
Case_ No. 405,7,2018/03/24 14:00:18,0
Case_ No. 405,5,2018/03/24 14:09:26,0
Case_ No. 405,5,2018/03/24 14:35:19,0
Case_ No. 405,5,2018/03/24 14:52:23,0
Case_ No. 405,5,2018/03/24 15:05:22,0
Case_ No. 405,5,2018/03/24 15:07:26,0
Case_ No. 406,0,2018/03/24 15:35:34,0
Case_ No. 406,6,2018/03/24 16:01:46,0
Case_ No. 406,2,2018/03/24 16:38:13,3
Case_ No. 406,1,2018/03/24 17:12:08,0
Case_ No. 406,3,2018/03/24 17:30:20,0
Case_ No. 406,7,2018/03/24 17:53:15,0
Case_ No. 406,5,2018/03/24 17:55:54,0
Case_ No. 406,5,2018/03/24 17:56:24,0
Case_ No. 406,5,2018/03/24 18:34:44,0
Case_ No. 406,5,2018/03/24 18:52:49,0
Case_ No. 406,5,2018/03/24 18:59:22,0
Case_ No. 407,0,2018/03/22 11:26:38,0
Case_ No. 407,6,2018/03/22 11:30:05,3
Case_ No. 407,1,2018/03/22 11:36:42,1
Case_ No. 407,5,2018/03/22 12:14:54,0
Case_ No. 407,2,2018/03/22 13:26:34,0
Case_ No. 407,3,2018/03/22 14:26:40,0
Case_ No. 407,7,2018/03/22 14:53:03,0
Case_ No. 407,4,2018/03/22 14:57:11,0
Case_ No. 407,5,2018/03/22 15:10:56,0
Case_ No. 407,2,2018/03/22 15:11:35,0
Case_ No. 407,1,2018/03/22 15:18:11,0
Case_ No. 408,0,2018/03/22 15:29:18,0
Case_ No. 408,6,2018/03/22 15:41:13,0
Case_ No. 408,1,2018/03/22 15:57:33,0
Case_ No. 408,2,2018/03/22 16:07:59,0
Case_ No. 408,3,2018/03/22 16:21:48,0
Case_ No. 408,5,2018/03/22 16:25:52,0
Case_ No. 408,4,2018/03/22 17:18:55,3
Case_ No. 408,5,2018/03/22 17:42:58,0
Case_ No. 408,2,2018/03/22 17:56:26,0
Case_ No. 408,7,2018/03/22 18:32:36,0
Case_ No. 408,5,2018/03/22 18:57:47,0
Case_ No. 409,0,2018/03/22 19:39:22,3
Case_ No. 409,6,2018/03/22 20:07:06,0
Case_ No. 409,1,2018/03/22 20:31:47,0
Case_ No. 409,4,2018/03/22 20:54:25,0
Case_ No. 409,5,2018/03/22 21:09:04,0
Case_ No. 409,2,2018/03/22 21:12:46,0
Case_ No. 409,3,2018/03/22 22:20:52,0
Case_ No. 409,4,2018/03/22 22:41:42,0
Case_ No. 409,5,2018/03/22 22:50:06,0
Case_ No. 409,5,2018/03/22 22:51:13,0
Case_ No. 409,7,2018/03/22 22:57:56,0
Case_ No. 410,0,2018/03/22 23:41:38,0
Case_ No. 410,6,2018/03/23 00:12:19,0
Case_ No. 410,1,2018/03/23 00:29:23,0
Case_ No. 410,2,2018/03/23 00:29:24,0
Case_ No. 410,3,2018/03/23 01:36:18,0
Case_ No. 410,2,2018/03/23 01:37:07,0
Case_ No. 410,5,2018/03/23 02:34:02,0
Case_ No. 410,4,2018/03/23 02:39:33,0
Case_ No. 410,5,2018/03/23 02:46:21,0
Case_ No. 410,1,2018/03/23 03:02:01,0
Case_ No. 410,7,2018/03/23 03:05:32,0
Case_ No. 411,0,2018/03/23 03:21:28,0
Case_ No. 411,6,2018/03/23 04:02:15,0
Case_ No. 411,2,2018/03/23 04:21:13,0
Case_ No. 411,1,2018/03/23 04:22:43,0
Case_ No. 411,3,2018/03/23 04:52:53,0
Case_ No. 411,7,2018/03/23 05:08:36,0
Case_ No. 411,5,2018/03/23 05:36:37,0
Case_ No. 411,5,2018/03/23 06:16:42,0
Case_ No. 411,4,2018/03/23 06:51:08,0
Case_ No. 411,5,2018/03/23 07:06:33,0
Case_ No. 411,5,2018/03/23 07:17:53,0
Case_ No. 412,0,2018/03/23 07:36:06,3
Case_ No. 412,6,2018/03/23 07:44:20,0
Case_ No. 412,1,2018/03/23 08:11:00,0
Case_ No. 412,2,2018/03/23 08:31:59,0
Case_ No. 412,3,2018/03/23 08:42:01,0
Case_ No. 412,5,2018/03/23 08:52:25,0
Case_ No. 412,7,2018/03/23 09:09:45,0
Case_ No. 412,5,2018/03/23 09:13:53,0
Case_ No. 412,4,2018/03/23 09:25:30,0
Case_ No. 412,5,2018/03/23 09:40:44,0
Case_ No. 412,5,2018/03/23 10:12:23,0
Case_ No. 413,0,2018/03/23 11:22:48,3
Case_ No. 413,6,2018/03/23 11:44:07,0
Case_ No. 413,2,2018/03/23 11:49:26,0
Case_ No. 413,1,2018/03/23 11:50:00,0
Case_ No. 413,3,2018/03/23 12:07:04,0
Case_ No. 413,5,2018/03/23 12:17:14,0
Case_ No. 413,4,2018/03/23 12:17:40,0
Case_ No. 413,5,2018/03/23 12:53:19,0
Case_ No. 413,4,2018/03/23 12:54:08,0
Case_ No. 413,5,2018/03/23 13:30:14,0
Case_ No. 413,7,2018/03/23 15:08:15,0
Case_ No. 414,0,2018/03/23 15:36:12,0
Case_ No. 414,6,2018/03/23 16:20:03,0
Case_ No. 414,1,2018/03/23 16:45:35,0
Case_ No. 414,2,2018/03/23 16:59:50,0
Case_ No. 414,3,2018/03/23 17:07:31,0
Case_ No. 414,5,2018/03/23 17:32:49,0
Case_ No. 414,7,2018/03/23 17:35:49,0
Case_ No. 414,5,2018/03/23 17:49:19,0
Case_ No. 414,5,2018/03/23 17:50:59,0
Case_ No. 414,5,2018/03/23 18:43:30,0
Case_ No. 414,5,2018/03/23 18:55:25,0
Case_ No. 415,0,2018/03/23 19:32:25,3
Case_ No. 415,6,2018/03/23 19:54:57,0
Case_ No. 415,1,2018/03/23 20:00:24,0
Case_ No. 415,2,2018/03/23 20:26:19,0
Case_ No. 415,3,2018/03/23 21:00:31,0
Case_ No. 415,5,2018/03/23 21:01:11,0
Case_ No. 415,7,2018/03/23 21:26:04,0
Case_ No. 415,5,2018/03/23 21:28:51,0
Case_ No. 415,5,2018/03/23 22:13:33,0
Case_ No. 415,5,2018/03/23 22:46:22,0
Case_ No. 415,5,2018/03/23 23:15:44,0
Case_ No. 416,0,2018/03/23 23:37:54,3
Case_ No. 416,6,2018/03/24 00:01:50,3
Case_ No. 416,1,2018/03/24 00:19:12,0
Case_ No. 416,2,2018/03/24 00:23:42,0
Case_ No. 416,3,2018/03/24 00:42:17,0
Case_ No. 416,5,2018/03/24 00:49:52,0
Case_ No. 416,7,2018/03/24 01:08:49,0
Case_ No. 416,5,2018/03/24 01:22:02,0
Case_ No. 416,5,2018/03/24 02:22:37,0
Case_ No. 416,5,2018/03/24 02:24:23,0
Case_ No. 416,5,2018/03/24 02:46:38,0
Case_ No. 417,0,2018/03/24 03:21:15,0
Case_ No. 417,6,2018/03/24 04:45:59,3
Case_ No. 417,1,2018/03/24 04:50:06,0
Case_ No. 417,2,2018/03/24 05:07:27,0
Case_ No. 417,3,2018/03/24 05:30:13,0
Case_ No. 417,5,2018/03/24 05:39:34,0
Case_ No. 417,7,2018/03/24 05:45:23,0
Case_ No. 417,5,2018/03/24 06:02:51,0
Case_ No. 417,5,2018/03/24 06:10:04,0
Case_ No. 417,5,2018/03/24 06:55:09,0
Case_ No. 417,5,2018/03/24 07:18:14,0
Case_ No. 418,0,2018/03/24 07:50:06,3
Case_ No. 418,6,2018/03/24 08:09:01,3
Case_ No. 418,1,2018/03/24 08:27:42,3
Case_ No. 418,2,2018/03/24 08:29:19,0
Case_ No. 418,3,2018/03/24 09:27:43,0
Case_ No. 418,5,2018/03/24 09:43:02,0
Case_ No. 418,7,2018/03/24 09:55:55,0
Case_ No. 418,5,2018/03/24 10:05:16,0
Case_ No. 418,5,2018/03/24 10:14:01,0
Case_ No. 418,5,2018/03/24 10:49:15,0
Case_ No. 418,5,2018/03/24 11:01:05,0
Case_ No. 419,0,2018/03/24 11:23:20,0
Case_ No. 419,6,2018/03/24 11:33:38,0
Case_ No. 419,1,2018/03/24 11:33:55,3
Case_ No. 419,2,2018/03/24 11:45:28,0
Case_ No. 419,3,2018/03/24 12:22:51,0
Case_ No. 419,5,2018/03/24 12:27:33,0
Case_ No. 419,7,2018/03/24 12:54:25,0
Case_ No. 419,5,2018/03/24 12:59:47,0
Case_ No. 419,5,2018/03/24 13:23:00,0
Case_ No. 419,5,2018/03/24 14:05:59,0
Case_ No. 419,5,2018/03/24 15:09:20,0
Case_ No. 420,0,2018/03/24 15:23:04,3
Case_ No. 420,6,2018/03/24 15:31:31,0
Case_ No. 420,1,2018/03/24 15:38:31,3
Case_ No. 420,2,2018/03/24 16:23:06,0
Case_ No. 420,3,2018/03/24 16:47:05,0
Case_ No. 420,5,2018/03/24 17:43:08,0
Case_ No. 420,7,2018/03/24 17:59:03,0
Case_ No. 420,5,2018/03/24 18:01:56,0
Case_ No. 420,5,2018/03/24 18:10:06,0
Case_ No. 420,5,2018/03/24 18:42:34,0
Case_ No. 420,5,2018/03/24 19:12:43,0
Case_ No. 421,0,2018/03/22 11:59:16,0
Case_ No. 421,6,2018/03/22 12:08:42,3
Case_ No. 421,2,2018/03/22 12:13:32,3
Case_ No. 421,4,2018/03/22 12:34:08,1
Case_ No. 421,5,2018/03/22 13:01:27,1
Case_ No. 421,1,2018/03/22 13:13:52,3
Case_ No. 421,3,2018/03/22 13:55:02,1
Case_ No. 421,3,2018/03/22 14:03:02,1
Case_ No. 421,5,2018/03/22 14:03:18,1
Case_ No. 421,1,2018/03/22 14:04:02,3
Case_ No. 421,7,2018/03/22 14:24:30,0
Case_ No. 421,1,2018/03/22 14:52:00,3
Case_ No. 422,0,2018/03/22 16:08:09,2
Case_ No. 422,5,2018/03/22 16:23:19,1
Case_ No. 422,5,2018/03/22 16:29:25,2
Case_ No. 422,6,2018/03/22 16:34:32,1
Case_ No. 422,1,2018/03/22 16:50:27,0
Case_ No. 422,2,2018/03/22 16:55:46,1
Case_ No. 422,3,2018/03/22 16:57:10,2
Case_ No. 422,3,2018/03/22 17:15:55,0
Case_ No. 422,3,2018/03/22 18:18:59,1
Case_ No. 422,3,2018/03/22 18:21:27,1
Case_ No. 422,2,2018/03/22 19:09:10,2
Case_ No. 422,7,2018/03/22 19:17:34,1
Case_ No. 423,0,2018/03/22 19:42:15,3
Case_ No. 423,6,2018/03/22 19:51:47,1
Case_ No. 423,2,2018/03/22 19:57:11,2
Case_ No. 423,1,2018/03/22 20:32:43,3
Case_ No. 423,5,2018/03/22 20:35:36,3
Case_ No. 423,3,2018/03/22 20:53:27,1
Case_ No. 423,7,2018/03/22 21:07:13,2
Case_ No. 423,5,2018/03/22 21:13:01,3
Case_ No. 423,4,2018/03/22 22:16:06,1
Case_ No. 423,5,2018/03/22 22:30:09,1
Case_ No. 423,4,2018/03/22 22:59:02,3
Case_ No. 423,5,2018/03/22 23:02:03,1
Case_ No. 424,0,2018/03/22 23:23:20,0
Case_ No. 424,6,2018/03/22 23:28:34,3
Case_ No. 424,2,2018/03/22 23:45:47,2
Case_ No. 424,1,2018/03/23 00:04:56,3
Case_ No. 424,3,2018/03/23 00:22:28,3
Case_ No. 424,2,2018/03/23 00:29:01,2
Case_ No. 424,4,2018/03/23 00:48:56,3
Case_ No. 424,5,2018/03/23 02:28:12,2
Case_ No. 424,5,2018/03/23 02:38:35,1
Case_ No. 424,5,2018/03/23 02:51:46,2
Case_ No. 424,1,2018/03/23 03:06:37,0
Case_ No. 424,7,2018/03/23 03:17:22,2
Case_ No. 425,0,2018/03/23 03:34:49,3
Case_ No. 425,6,2018/03/23 03:56:27,3
Case_ No. 425,1,2018/03/23 04:01:48,3
Case_ No. 425,2,2018/03/23 04:15:40,0
Case_ No. 425,3,2018/03/23 04:37:02,3
Case_ No. 425,7,2018/03/23 04:38:38,2
Case_ No. 425,5,2018/03/23 04:52:22,3
Case_ No. 425,4,2018/03/23 05:53:12,2
Case_ No. 425,5,2018/03/23 06:03:46,0
Case_ No. 425,5,2018/03/23 06:06:57,3
Case_ No. 425,4,2018/03/23 06:24:28,3
Case_ No. 425,5,2018/03/23 06:38:03,3
Case_ No. 426,0,2018/03/23 07:43:50,0
Case_ No. 426,6,2018/03/23 08:02:24,3
Case_ No. 426,2,2018/03/23 08:58:24,0
Case_ No. 426,1,2018/03/23 09:10:21,3
Case_ No. 426,3,2018/03/23 09:48:33,3
Case_ No. 426,7,2018/03/23 09:49:20,3
Case_ No. 426,5,2018/03/23 09:59:55,3
Case_ No. 426,5,2018/03/23 10:23:20,3
Case_ No. 426,5,2018/03/23 10:49:09,3
Case_ No. 426,5,2018/03/23 11:04:03,3
Case_ No. 426,5,2018/03/23 11:11:19,3
Case_ No. 426,5,2018/03/23 11:18:38,3
Case_ No. 427,0,2018/03/23 11:23:07,3
Case_ No. 427,6,2018/03/23 11:31:22,3
Case_ No. 427,2,2018/03/23 11:42:47,3
Case_ No. 427,1,2018/03/23 12:18:01,3
Case_ No. 427,3,2018/03/23 12:18:08,3
Case_ No. 427,5,2018/03/23 12:22:41,3
Case_ No. 427,7,2018/03/23 12:58:28,3
Case_ No. 427,4,2018/03/23 12:59:49,3
Case_ No. 427,5,2018/03/23 13:24:45,3
Case_ No. 427,5,2018/03/23 13:57:03,3
Case_ No. 427,5,2018/03/23 14:07:43,3
Case_ No. 427,5,2018/03/23 14:21:31,3
Case_ No. 428,0,2018/03/23 15:22:53,0
Case_ No. 428,6,2018/03/23 15:46:00,3
Case_ No. 428,2,2018/03/23 15:58:36,3
Case_ No. 428,1,2018/03/23 16:04:57,3
Case_ No. 428,3,2018/03/23 17:06:00,3
Case_ No. 428,5,2018/03/23 17:07:20,3
Case_ No. 428,5,2018/03/23 17:12:16,3
Case_ No. 428,5,2018/03/23 17:13:15,3
Case_ No. 428,5,2018/03/23 18:11:52,0
Case_ No. 428,7,2018/03/23 18:22:45,3
Case_ No. 428,5,2018/03/23 18:26:35,3
Case_ No. 428,5,2018/03/23 18:35:10,3
Case_ No. 429,0,2018/03/23 19:43:05,0
Case_ No. 429,6,2018/03/23 19:43:47,0
Case_ No. 429,2,2018/03/23 19:52:34,3
Case_ No. 429,1,2018/03/23 19:59:43,3
Case_ No. 429,3,2018/03/23 20:26:20,3
Case_ No. 429,5,2018/03/23 20:31:09,3
Case_ No. 429,5,2018/03/23 21:30:12,3
Case_ No. 429,5,2018/03/23 21:58:16,3
Case_ No. 429,7,2018/03/23 22:07:48,3
Case_ No. 429,4,2018/03/23 22:34:05,3
Case_ No. 429,5,2018/03/23 23:00:25,0
Case_ No. 429,5,2018/03/23 23:02:49,3
Case_ No. 430,0,2018/03/23 23:33:04,3
Case_ No. 430,6,2018/03/23 23:53:14,3
Case_ No. 430,2,2018/03/24 00:39:02,3
Case_ No. 430,1,2018/03/24 00:51:15,3
Case_ No. 430,3,2018/03/24 01:09:53,3
Case_ No. 430,5,2018/03/24 01:14:29,3
Case_ No. 430,5,2018/03/24 01:54:06,3
Case_ No. 430,5,2018/03/24 02:02:22,3
Case_ No. 430,7,2018/03/24 02:13:41,3
Case_ No. 430,5,2018/03/24 02:35:08,3
Case_ No. 430,5,2018/03/24 02:47:46,3
Case_ No. 430,5,2018/03/24 03:16:30,3
Case_ No. 431,0,2018/03/24 03:37:49,3
Case_ No. 431,6,2018/03/24 04:35:34,3
Case_ No. 431,2,2018/03/24 04:54:02,3
Case_ No. 431,1,2018/03/24 05:11:59,3
Case_ No. 431,3,2018/03/24 05:31:12,3
Case_ No. 431,5,2018/03/24 05:39:39,3
Case_ No. 431,5,2018/03/24 06:00:07,3
Case_ No. 431,5,2018/03/24 06:00:10,3
Case_ No. 431,7,2018/03/24 06:05:48,3
Case_ No. 431,5,2018/03/24 06:16:38,3
Case_ No. 431,5,2018/03/24 06:39:31,3
Case_ No. 431,5,2018/03/24 07:10:18,0
Case_ No. 432,0,2018/03/24 07:33:16,0
Case_ No. 432,6,2018/03/24 07:44:06,3
Case_ No. 432,2,2018/03/24 08:24:13,3
Case_ No. 432,1,2018/03/24 09:15:03,3
Case_ No. 432,3,2018/03/24 09:52:11,3
Case_ No. 432,5,2018/03/24 09:55:05,3
Case_ No. 432,5,2018/03/24 10:07:11,3
Case_ No. 432,5,2018/03/24 10:09:02,3
Case_ No. 432,7,2018/03/24 10:25:06,3
Case_ No. 432,5,2018/03/24 10:31:56,3
Case_ No. 432,5,2018/03/24 10:32:57,3
Case_ No. 432,5,2018/03/24 10:59:35,3
Case_ No. 433,0,2018/03/24 12:01:49,0
Case_ No. 433,6,2018/03/24 12:20:28,0
Case_ No. 433,2,2018/03/24 12:34:32,3
Case_ No. 433,1,2018/03/24 12:36:47,3
Case_ No. 433,3,2018/03/24 13:00:03,3
Case_ No. 433,5,2018/03/24 13:10:17,3
Case_ No. 433,5,2018/03/24 13:47:08,3
Case_ No. 433,5,2018/03/24 14:01:27,3
Case_ No. 433,7,2018/03/24 14:17:43,3
